Latitude,Longitutde,elevation,Szn.Max.Avg,Szn.Min.Avg,Szn.Temp.Avg,Szn.Total.Precip,Prox.Water,site.code ,orchard.type,Orchard_Num,Plant,Tissue,trans.cinnamic.acid,gallic acid,procyanidin B1,gentistic acid,catechin,cyanidin galactoside,chlorogenic acid,glucoside,caffeic acid??,procyanidin B2,syringic acid,epicatechin,p-coumaric,ferulic,rutin,hyperin,isoquercitin,reynoutrin,avicularin,quercitrin,phloridzin,quercetin,phloretin
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,2,PULP,866.9387755,0,0,0,0,0,93386.16621,0,2872.827148,2642.064293,0,5683.806974,0,0,0,0,0,0,0,0,3480.75549,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,3,PULP,832.1253673,0,0,0,0,0,60372.09368,0,3618.329067,0,0,3473.274253,0,0,0,0,0,0,0,1045.188095,4202.362007,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,4,PULP,830.0928188,0,0,0,0,0,116604.286,0,5609.199023,0,0,2696.652454,0,0,0,0,0,0,0,2298.776385,7123.270944,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,5,PULP,828.0701754,0,0,0,0,0,98197.73609,0,4906.353351,0,0,2412.324787,0,0,0,0,0,0,0,0,4603.367578,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,1,SEED,830.4985337,0,0,0,2967.421629,0,192321.1204,0,3947.896779,7875.338622,2981.542625,7159.504376,0,0,0,0,0,2181.192715,3032.051423,0,678823.8968,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,2,SEED,3398.4,0,0,0,0,0,187125.1933,0,3604.267493,8917.155783,0,0,0,0,0,0,0,0,0,0,598990.6288,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,3,SEED,826.8613139,0,0,0,0,0,274212.9403,0,6082.365718,21014.32577,2862.228306,11285.35376,0,0,0,0,0,2396.16069,4541.861566,1399.757194,951341.1098,0,1965.243611
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,4,SEED,840.7718951,0,0,0,0,0,218814.4629,0,8702.702472,10538.53634,1695.864262,6342.301148,0,0,0,0,1286.62819,2586.720148,2071.634149,994.8315378,835631.9961,0,1378.548238
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,5,SEED,857.7486118,0,0,0,0,0,170537.6414,0,4585.122342,7652.611853,2498.759478,7460.027985,0,0,0,0,0,2116.582095,2708.909804,0,517842.7105,0,709.0647803
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,1,SKIN,855.5891239,0,3035.267162,0,1523.732225,0,40979.3417,0,3774.743525,18430.68612,15977.21576,28434.83855,0,0,0,15535.83991,4705.892201,13019.94482,33903.48158,17441.90764,13450.38779,1964.258051,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,2,SKIN,853.4404822,0,5361.951333,0,2283.191085,0,79021.45875,0,4426.850523,37232.41732,13583.13069,55717.58708,0,0,2963.189097,92145.49781,18899.73255,43792.78477,98338.77261,49013.01044,27653.50003,1093.832041,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,3,SKIN,853.0120482,0,4259.996019,0,0,0,41798.73056,0,11276.59768,42151.71604,9203.301013,75365.5264,0,0,907.1204598,18398.39066,5608.910411,15933.56665,41463.26724,22640.99165,18931.27024,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,4,SKIN,850.8763145,0,0,4003.031639,0,0,52612.43118,0,2070.333975,33065.28555,13936.01407,46782.36825,0,0,4259.693768,78198.89603,15236.53846,29748.92084,75507.94287,31126.89482,21061.88663,0,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,5,SKIN,855.5891239,0,4943.800916,0,2058.781745,8743.983248,59744.91648,0,5712.725386,41009.92524,17486.47325,75078.90222,0,0,1454.697095,62681.57916,12270.73159,32202.30355,76266.66218,40259.01766,20875.87547,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,1,PULP,867.381317,0,1840.732945,0,1256.870063,0,124525.3381,0,3884.65236,4253.66616,0,8028.938161,1759.099769,0,0,0,0,0,0,1086.041555,10132.40392,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,2,PULP,828.0701754,0,0,0,0,0,68729.38537,0,7452.956328,0,0,1501.043614,1811.301816,0,0,0,0,0,0,0,6823.726986,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,3,PULP,829.6875,0,0,0,0,0,143777.9591,0,10097.35781,2356.24354,2487.256838,6239.389939,2263.849105,0,1398.376216,0,0,0,1980.285046,1532.368013,6565.909011,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,4,PULP,861.663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,5,PULP,848.7512488,0,6184.119808,0,3118.104836,0,93684.06293,0,4222.518629,25421.40474,2747.571553,44275.42781,1562.715528,0,3996.111891,86124.00929,17507.94121,36247.56462,83177.84683,49991.16837,1708.398198,1422.71554,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,1,SEED,860.3544304,0,0,0,0,0,18776.14155,0,0,0,0,0,0,0,0,0,0,0,0,0,3197.210291,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,2,SEED,1735.648621,0,0,0,0,0,482756.8944,0,13405.53319,25356.3909,0,19542.70829,0,0,0,0,3104.515991,6235.228186,8401.017315,2306.906695,1725916.949,0,2109.286078
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,3,SEED,821.6634429,0,0,0,0,0,231702.6441,0,5381.999629,11483.91702,0,8868.791327,1493.97625,0,0,0,1173.423568,2775.357454,4142.919747,828.5529939,796982.6714,0,860.1489938
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,4,SEED,828.8780488,0,0,0,0,0,269484.3626,0,7231.639554,10790.46579,3937.334324,9238.088613,0,0,0,0,0,3125.467155,4952.222225,0,1105998.324,0,1189.685222
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,5,SEED,844.5328032,0,0,0,0,0,308466.6653,0,6998.124607,13257.41277,3438.845078,9650.088647,1651.166747,0,0,0,1651.291722,3290.301625,5240.800893,1563.398963,1000450.65,736.0054155,1809.751666
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,1,SKIN,849.1754123,0,5590.213758,0,2124.417776,0,84224.01767,0,3435.553883,29967.04958,12161.26007,50598.22206,2570.179279,0,5473.272825,94368.38943,23158.61609,35604.74043,81861.53486,50055.49522,20651.25817,1925.257938,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,2,SKIN,850.0250125,0,5911.056083,0,4153.244439,0,73511.81985,0,4400.07645,21618.74704,14047.36252,57938.98892,2109.769005,0,2360.650578,37104.85653,9135.755952,19010.81308,48923.97554,30045.94968,20233.14857,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,3,SKIN,842.0218038,0,5890.265491,0,10609.6248,0,115763.4345,0,7697.914794,25114.71633,8667.626614,44968.08757,0,0,3351.771561,47073.51031,10349.51165,18930.61529,51267.55492,24783.78565,49681.43751,1275.814506,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,4,SKIN,855.5891239,0,8194.596389,0,2927.59022,0,127509.2465,0,6289.63661,31925.64815,18816.25106,57122.53386,0,0,4458.081194,144458.8014,28254.1102,54673.48978,131846.0448,65533.82655,40261.53935,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,5,SKIN,819.6816208,0,2184.644517,0,1960.305488,0,145276.2214,0,6060.707866,3859.880662,0,1960.0063,0,0,0,0,0,0,0,0,4832.99284,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,1,PULP,834.5776031,0,0,0,0,0,7344.022124,0,0,0,0,0,0,0,0,0,0,0,0,0,3899.372688,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,2,PULP,829.2825769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,3,PULP,844.5328032,0,0,0,0,0,14510.22997,0,0,0,0,0,0,0,0,0,0,0,0,0,2741.734226,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,4,PULP,839.1111111,0,0,0,0,0,18268.17779,0,0,0,0,0,0,0,0,0,0,0,0,0,2134.821556,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,5,PULP,845.3731343,0,0,0,0,0,11376.05009,0,0,0,0,0,0,0,0,0,0,0,0,0,5133.113935,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,1,SEED,859.9190283,0,0,3929.294177,0,0,211636.6301,0,5917.013666,15875.29231,3625.965092,14678.98,0,0,0,0,0,0,0,0,662401.2008,0,1444.450365
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,2,SEED,829.6875,0,0,0,0,0,0,0,0,2264.746981,0,0,0,0,0,0,0,0,0,0,9366.91217,0,910.4536631
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,3,SEED,852.5840442,0,0,0,0,0,115658.6045,0,3240.50725,8233.462631,1558.689316,8953.570531,0,0,0,0,0,1293.185352,975.4748001,0,314909.783,0,676.0868391
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,4,SEED,834.987715,0,0,3147.567097,0,0,161766.855,0,4629.308148,9776.717576,2906.654015,9542.507814,0,0,0,0,0,1910.126756,1549.17502,0,546486.3223,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,5,SEED,823.255814,0,0,0,0,0,149090.0896,0,4261.878619,11171.37849,0,12988.92599,0,0,0,0,0,1457.464652,1102.661132,0,353479.8009,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,1,SKIN,848.3275087,0,1209.558518,0,0,0,6039.246656,0,0,7651.392578,3061.923344,17454.57693,0,0,1133.056217,16218.85889,3935.993642,7480.964165,16403.53869,9853.011696,4140.046231,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,2,SKIN,836.6322009,0,1508.363749,0,5019.236651,0,11785.95372,0,1365.412689,11860.6967,1503.193764,22464.44536,0,0,3860.466804,89530.40033,16707.99772,23249.792,53705.09946,8703.031406,10209.34576,2042.452591,1311.526951
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,3,SKIN,835.3982301,0,1970.55728,0,0,0,15780.50923,0,0,8509.253424,1409.010378,20928.02644,0,0,2826.328207,87289.69867,12831.60218,23335.65178,54373.99663,31217.88089,6914.405751,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,5,SKIN,847.9041916,0,1639.73437,0,0,0,8212.006077,0,0,9208.762885,0,20366.62403,0,0,2374.542763,57449.69753,8701.114969,13717.79082,35303.26586,20973.89711,6285.930845,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,1,PULP,832.533072,0,1758.901562,0,0,0,165167.0141,0,5249.556179,3236.862325,0,6176.544067,0,0,0,0,0,0,0,1248.629928,7052.987307,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,2,PULP,852.5840442,0,0,0,0,0,70697.98879,0,3779.380323,0,0,1606.893925,0,0,0,0,0,0,0,0,1360.924688,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,3,PULP,851.3026052,0,0,0,0,0,121920.9272,0,3688.121985,1265.644173,0,2713.649561,0,0,0,0,0,0,0,0,1969.691201,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,4,PULP,854.7283702,0,0,0,0,0,118515.932,0,5392.811876,0,1700.610185,4007.688973,0,0,0,0,0,0,0,0,1197.083408,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,5,PULP,826.459144,0,0,0,0,0,151776.7604,0,4822.312816,5696.821981,0,8143.128488,0,0,0,0,0,0,0,0,8570.668945,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,1,SEED,862.1004566,0,0,0,0,0,179980.877,0,6331.864399,7403.794035,5334.955568,6508.63895,0,0,0,0,697.168171,989.6424943,1639.293456,0,477522.0254,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,2,SEED,829.2825769,0,0,3789.834876,0,0,243528.5364,0,7132.86893,9324.725471,2815.922487,8331.255379,0,0,0,0,1504.986726,2250.4232,3121.62376,955.6636897,685178.0905,0,1048.989618
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,3,SEED,843.2754342,0,0,0,0,0,361300.2776,0,9703.469107,12413.6802,2908.243852,12216.05955,0,0,0,0,1140.888273,1626.888557,3653.051603,0,1253625.951,0,1024.696156
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,4,SEED,859.4840668,0,0,0,0,0,306478.3842,0,12437.71069,14866.57216,0,10831.48608,0,0,0,0,1808.829729,1867.46662,3355.072271,0,722630.8439,0,1204.446811
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,5,SEED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,1,SKIN,863.8535841,0,3873.716248,0,0,14291.21174,142767.692,0,2914.742341,33913.09699,8799.091795,32091.08992,1491.69485,0,32999.35328,577279.1945,100544.7616,105683.3209,248856.4877,142421.9949,39333.13482,3942.179744,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,2,SKIN,801.8876829,0,0,0,0,0,67730.62264,0,2896.780827,26640.00379,7443.641886,43261.19024,1914.737437,0,11082.76308,301578.5262,41140.48064,63118.29917,149897.3102,72864.45283,14654.10735,2722.450157,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,3,SKIN,844.5328032,0,3006.312171,0,0,0,68369.9892,0,2257.94163,4412.581224,7261.625408,30547.16437,1395.399876,0,17121.99129,304648.7753,44210.55267,73115.73869,168293.0106,115687.9492,18914.31118,3570.116046,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,4,SKIN,855.1585304,0,3781.737599,0,0,25724.65945,85124.03025,0,2652.245234,4811.596444,18979.63628,27138.2345,0,0,626099.5328,101105.9821,102101.5565,38751.18411,20155.89635,102514.8046,7644.137916,4761.474165,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,5,SKIN,820.4732014,0,3981.246742,0,0,7943.647122,162403.1216,0,3274.853763,30789.9,8748.5445,32167.00056,0,0,44282.7655,684588.7902,141754.3845,135195.5267,281839.2507,155150.2983,50449.64122,3938.686175,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,1,PULP,871.8317086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,2,PULP,847.9041916,0,0,0,0,0,64936.63817,0,6018.296744,0,0,0,0,0,0,0,0,0,0,0,8081.74587,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,3,PULP,850.0250125,0,0,0,0,0,62628.80374,0,4307.136508,0,0,2122.747885,0,0,0,0,0,0,0,0,1686.84749,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,4,PULP,852.5840442,0,0,0,0,0,41200.33531,0,4088.212441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,5,PULP,828.4739152,0,0,0,0,0,56391.56954,0,5363.895003,0,0,0,0,0,0,0,0,0,0,0,8866.80862,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,1,SEED,841.1881188,0,0,0,0,0,141514.5737,0,4162.876497,6051.343275,1972.667217,4507.535193,0,0,0,0,897.9489192,1582.295265,2281.658486,0,630545.2053,0,749.2403024
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,2,SEED,845.7939273,0,0,3040.621801,0,0,194896.6866,0,4770.549975,7793.706966,2555.0248,6780.054211,0,0,0,0,1300.487562,1829.4449,2810.825837,0,807314.7399,0,765.3282524
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,3,SEED,873.6246787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876.596332,41029.10567,0,4373.561985
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,5,SEED,820.8695652,0,0,0,0,0,190454.6034,0,3978.308503,7668.392587,0,6817.742605,0,0,0,1146.650373,0,1836.988472,2698.634355,714.9577291,702910.8035,0,697.5203619
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,1,SKIN,836.2204724,0,2351.727692,0,0,0,18560.61569,0,1360.712146,24068.3514,1800.385352,31893.57157,0,0,25079.01606,4368.172931,9430.39262,20060.2857,4782.408063,14299.26083,9490.350408,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,2,SKIN,836.6322009,0,30722.4421,0,0,0,294695.779,0,12608.3454,365949.6979,31094.12275,388203.7876,0,0,0,19185.48854,845812.2261,123882.3814,217166.4806,486094.0432,339727.893,1552430.798,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,3,SKIN,859.9190283,0,3574.407358,0,0,0,24069.21621,0,1731.917965,31420.92341,2884.673379,51755.73343,0,0,0,53338.27143,9677.027031,21368.97138,45803.8616,32129.65057,15620.17438,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,4,SKIN,868.7116564,0,2933.748092,0,0,0,32477.06086,0,1686.260655,22011.12588,2615.705307,36667.23606,0,0,3258.546757,100761.9957,15707.72241,25604.22344,60999.36668,36828.05717,12660.04503,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,5,SKIN,857.7486118,0,3554.003039,0,0,0,26605.83922,0,2727.92183,21398.15058,6988.249468,30235.75549,0,0,1012.661157,39403.85789,6804.097102,16421.26278,40159.12477,21414.10467,18175.65446,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,1,PULP,829.6875,0,0,0,0,0,74284.70197,0,4830.40458,0,0,0,0,0,0,0,0,0,0,0,8661.596024,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,2,PULP,850.4504505,0,2074.840963,0,0,0,164414.8915,0,3965.890761,5472.105307,1604.875762,6820.646121,0,0,0,0,0,0,0,0,4152.024202,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,3,PULP,829.2825769,0,0,0,0,0,107890.589,0,3872.927936,2796.001568,0,3283.927748,0,0,0,0,0,0,0,0,2202.654846,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,4,PULP,841.6047548,0,0,0,0,0,85489.16484,0,4127.298978,0,0,1766.671353,0,0,0,0,0,0,0,0,1384.906056,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,5,PULP,837.4568753,0,0,0,0,0,109807.7066,0,5618.933767,1963.43758,0,3679.605381,0,0,0,0,0,0,0,0,2523.866216,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,1,SEED,854.7283702,0,0,0,0,0,119513.0268,0,4192.957814,6690.040011,0,4052.481366,0,0,0,0,0,0,1338.796932,0,435996.549,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,2,SEED,824.8543689,0,0,1942.777877,0,0,93665.63761,0,2681.559947,3708.389443,0,2559.846524,0,0,0,0,0,0,0,953.1232928,315710.0963,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,3,SEED,851.3026052,0,0,3475.753517,0,0,199521.9954,0,5883.831055,8725.477974,2339.7132,6944.938868,0,0,0,0,1591.331014,1796.178869,2631.124873,0,668745.3836,0,697.9139553
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,4,SEED,854.2986425,0,0,0,0,0,71128.50298,0,2048.328372,2363.640029,0,2060.958934,0,0,0,0,0,0,0,0,226749.6494,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,5,SEED,824.0543162,0,0,0,0,0,165934.6933,0,5140.614295,6583.026465,1802.597797,5320.427655,0,0,0,0,1232.324595,1398.665417,2199.914233,0,640701.1786,0,698.9603655
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,1,SKIN,826.459144,0,4087.091433,0,0,0,35412.76045,0,0,30794.82618,5475.263158,25036.07569,0,0,3605.271431,166170.0919,31017.44896,38111.08764,79160.98543,53068.5298,14602.68527,0,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,2,SKIN,862.97613,0,3645.543771,0,0,26341.66036,44824.46392,0,1434.017753,5322.422778,5894.130768,4056.70576,0,0,175809.4019,21921.96722,44086.03811,10720.14894,99669.7443,61761.14109,1066.171034,1375.512667,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,3,SKIN,849.6,0,4818.640844,0,0,0,81606.00035,0,1160.650381,31350.10568,6117.106632,25521.95315,0,0,3200.953612,132385.5939,23205.85724,36767.77115,81644.18811,53105.05565,16089.93621,2041.245353,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,4,SKIN,857.3158426,0,3084.006615,0,12024.65697,0,23941.80128,0,1801.07997,48873.35575,9593.967858,43775.66727,0,0,1103.96967,72078.47584,12858.6355,25469.99007,58185.65588,42495.26298,15559.9677,2466.099232,0
47.55188,120.2998,203,62.11666667,41.725,51.95833333,8.85,271,L,Conventional ,20,5,SKIN,842.0218038,0,3717.668504,0,0,0,55265.95419,0,3367.767618,0,7602.207901,1235.494178,0,0,0,18061.20091,8364.174611,15021.00277,34493.08538,25040.62303,13210.73681,1703.774348,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,1,PULP,840.3560831,0,0,0,0,0,79846.50175,0,3647.116126,3048.668542,0,3959.01594,0,0,0,0,0,0,0,0,1609.186336,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,2,PULP,847.4812968,0,964.0124912,0,0,0,53030.32603,0,3416.219079,1790.521605,0,3221.988499,0,0,0,0,0,0,0,0,2968.929828,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,3,PULP,854.7283702,0,0,0,0,0,79961.1039,0,4410.754234,1875.261301,0,3107.264721,0,0,0,0,0,0,0,0,6169.69436,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,4,PULP,825.2549781,0,0,0,0,0,71544.43311,0,4270.103052,1450.623431,0,2905.771585,0,0,0,0,0,0,0,0,2344.652887,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,5,PULP,847.0588235,0,0,0,0,0,71959.85361,0,5091.274712,0,0,0,0,0,0,0,0,0,0,0,4065.111809,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,1,SEED,865.6138563,0,0,3790.915379,0,0,227199.7237,0,5790.669682,15562.63974,2186.463686,10154.42431,0,0,0,0,0,3303.307256,0,0,906628.8889,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,2,SEED,824.4541485,0,0,3241.430284,0,0,111934.8967,0,2710.327841,6529.832491,0,4927.236483,0,0,0,0,0,0,0,1563.799192,502507.2342,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,3,SEED,851.7293233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90038.49759,0,25357.28176
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,4,SEED,842.8571429,0,0,0,0,0,162294.1166,0,3502.884267,8185.951921,1993.594127,7968.144642,0,0,0,0,863.1668393,1626.078921,2385.265359,0,635033.5941,0,731.250218
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,5,SEED,836.6322009,0,0,5408.708994,0,0,204826.9479,0,5566.891086,14205.10827,2292.451831,10109.63987,0,0,0,0,0,0,2044.365279,2866.028494,772390.2563,0,1312.232536
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,1,SKIN,844.1132638,0,6307.829595,0,0,0,24219.47507,0,4321.559423,58371.58581,9361.407853,48514.4298,0,0,2982.244922,133450.9185,25167.32325,42382.47757,94669.36022,59602.8847,22945.63803,3691.203855,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,2,SKIN,856.0201511,0,5614.442432,0,0,0,32347.75289,0,2510.430958,20886.31971,2976.73687,30312.30498,0,0,1692.882433,69494.56323,15563.71354,23938.55141,52483.97544,35468.26956,11344.15974,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,3,SKIN,830.9046455,0,3579.456613,0,0,0,27149.34663,0,2276.10197,19752.95315,5333.819096,21589.39889,0,0,1652.59153,50084.15915,10512.38593,16371.99569,37661.79911,22756.09507,7445.435961,0,0
46.97863,119.3915,390,63.68333333,39.45833333,51.56666667,4.23,5737,M,Organic ,21,4,SKIN,842.4392662,0,11439.02657,0,0,0,80381.19304,0,4503.769861,95626.75916,21231.42634,94658.13727,0,0,5401.695792,230319.7048,44015.30945,84057.7735,202997.1398,99661.45847,31228.53716,0,0
